id_vendas,data,produto,quantidade,modo_pagamento
4037,02-06-2024 14:23:00,Pão de Mel,2,debito
4038,25-02-2024 16:10:00,Salgado,4,debito
4039,04-04-2024 09:17:00,Bolo Mole,2,credito
4040,26-05-2024 08:25:00,Pão Francês,5,pix
4041,15-06-2024 11:03:00,Bolo Mole,2,debito
4042,20-05-2024 14:20:00,Café Pingado 150 ml,2,debito
4043,05-02-2024 09:07:00,Pão de Mel,5,debito
4044,14-03-2024 12:22:00,Pão de Queijo,5,debito
4045,07-04-2024 09:39:00,Pão Francês,5,pix
4046,24-06-2024 10:40:00,Café Pingado 150 ml,3,credito
4047,12-04-2024 14:10:00,Torta de Frango,4,debito
4048,09-05-2024 08:40:00,Salgado,5,credito
4049,09-05-2024 10:49:00,Bolo de Chocolate,1,credito
4050,30-05-2024 16:33:00,Bolo de Chocolate,3,debito
4051,25-03-2024 14:51:00,Baguete,4,pix
4052,10-03-2024 08:27:00,Pão de Queijo,5,debito
4053,17-05-2024 11:58:00,Suco,4,pix
4054,04-02-2024 13:42:00,Croissant,2,debito
4055,22-01-2024 11:27:00,Pão de Mel,4,credito
4056,20-04-2024 15:57:00,Pão de Mel,5,pix
4057,10-04-2024 16:15:00,Salgado,1,debito
4058,28-05-2024 08:41:00,Pão de Mel,4,pix
4059,13-03-2024 08:05:00,Café Pingado 150 ml,5,credito
4060,26-02-2024 12:06:00,Torta de Frango,1,credito
4061,01-02-2024 10:02:00,Croissant,1,credito
4062,27-01-2024 10:51:00,Croissant,3,pix
4063,10-06-2024 15:27:00,Café Pingado 150 ml,3,debito
4064,05-03-2024 15:12:00,Café Espresso 50 ml,1,debito
4065,24-02-2024 14:52:00,Croissant,3,credito
4066,22-05-2024 13:11:00,Bolo Mole,5,debito
4067,14-03-2024 10:56:00,Pão de Queijo,5,pix
4068,03-02-2024 16:55:00,Pão na Chapa,1,credito
4069,19-03-2024 13:31:00,Pão Francês,3,credito
4070,30-01-2024 08:21:00,Pão Francês,5,credito
4071,22-02-2024 12:59:00,Baguete,1,credito
4072,15-06-2024 16:33:00,Pão de Queijo,1,pix
4073,31-03-2024 11:06:00,Torta de Frango,2,pix
4074,21-05-2024 08:17:00,Café Pingado 150 ml,2,debito
4075,18-05-2024 16:55:00,Bolo Mole,4,pix
4076,11-03-2024 13:57:00,Bolo de Chocolate,3,pix
4077,15-06-2024 15:13:00,Croissant,4,debito
4078,24-04-2024 10:06:00,Pão de Mel,5,debito
4079,28-01-2024 12:29:00,Pão na Chapa,4,credito
4080,27-04-2024 11:51:00,Pão Francês,2,credito
4081,13-06-2024 13:01:00,Croissant,5,debito
4082,14-05-2024 14:25:00,Café Pingado 150 ml,1,credito
4083,13-05-2024 10:33:00,Pão de Mel,5,credito
4084,18-05-2024 10:16:00,Café Espresso 50 ml,4,debito
4085,08-03-2024 10:58:00,Salgado,2,debito
4086,17-05-2024 12:23:00,Pão Francês,5,debito
4087,03-02-2024 08:24:00,Croissant,2,debito
4088,06-04-2024 11:57:00,Bolo de Chocolate,4,credito
4089,28-03-2024 10:33:00,Salgado,3,credito
4090,27-02-2024 14:48:00,Café Filtrado 150 ml,3,credito
4091,11-01-2024 10:33:00,Pão de Mel,4,credito
4092,14-06-2024 09:42:00,Pão de Queijo,1,debito
4093,10-04-2024 14:18:00,Bolo Mole,2,debito
4094,04-04-2024 10:33:00,Pão Francês,1,pix
4095,09-04-2024 14:07:00,Pão Francês,3,pix
4096,01-02-2024 15:49:00,Torta de Frango,2,pix
4097,11-04-2024 16:56:00,Café Pingado 150 ml,1,pix
4098,06-06-2024 16:24:00,Café Pingado 150 ml,2,debito
4099,12-02-2024 14:26:00,Bolo de Chocolate,3,pix
4100,27-05-2024 13:05:00,Pão Francês,3,pix
4101,21-01-2024 11:40:00,Salgado,1,pix
4102,21-02-2024 14:11:00,Pão Integral,3,pix
4103,29-05-2024 11:15:00,Pão de Mel,2,debito
4104,11-03-2024 11:55:00,Baguete,5,credito
4105,12-01-2024 13:40:00,Pão Integral,2,debito
4106,17-04-2024 14:35:00,Croissant,4,credito
4107,16-03-2024 09:34:00,Croissant,5,debito
4108,15-06-2024 09:48:00,Salgado,4,credito
4109,21-04-2024 16:03:00,Café Pingado 150 ml,4,credito
4110,03-06-2024 14:53:00,Rosquinha,5,debito
4111,23-03-2024 10:27:00,Pão Integral,2,debito
4112,25-02-2024 13:03:00,Pão Integral,5,pix
4113,18-04-2024 16:35:00,Pão Integral,1,debito
4114,08-05-2024 16:26:00,Pão na Chapa,2,pix
4115,22-01-2024 13:49:00,Pão na Chapa,2,credito
4116,25-04-2024 11:32:00,Bolo Mole,3,debito
4117,30-03-2024 12:00:00,Rosquinha,3,debito
4118,24-01-2024 09:59:00,Croissant,5,pix
4119,27-03-2024 16:35:00,Salgado,1,credito
4120,13-03-2024 09:18:00,Pão Integral,1,credito
4121,19-04-2024 10:21:00,Café Filtrado 150 ml,2,pix
4122,21-01-2024 10:08:00,Pão Integral,3,credito
4123,18-04-2024 13:43:00,Bolo Mole,4,debito
4124,24-03-2024 15:16:00,Torta de Frango,1,credito
4125,07-06-2024 08:37:00,Bolo Mole,4,debito
4126,14-03-2024 08:36:00,Rosquinha,5,pix
4127,09-05-2024 13:44:00,Pão de Queijo,1,credito
4128,28-05-2024 12:48:00,Torta de Frango,5,credito
4129,23-03-2024 12:07:00,Bolo de Chocolate,4,pix
4130,07-05-2024 08:23:00,Pão Francês,4,debito
4131,25-01-2024 15:11:00,Café Pingado 150 ml,3,debito
4132,14-02-2024 15:38:00,Café Espresso 50 ml,2,credito
4133,05-05-2024 16:12:00,Pão de Queijo,4,pix
4134,25-05-2024 16:17:00,Café Espresso 50 ml,2,debito
4135,21-04-2024 09:48:00,Pão Francês,3,pix
4136,21-01-2024 08:01:00,Baguete,3,credito
4137,28-05-2024 14:29:00,Rosquinha,1,pix
4138,17-01-2024 15:21:00,Rosquinha,3,pix
4139,09-06-2024 11:30:00,Pão de Queijo,2,debito
4140,16-06-2024 08:41:00,Pão de Queijo,4,pix
4141,02-05-2024 10:39:00,Baguete,4,credito
4142,11-06-2024 08:39:00,Pão de Queijo,2,pix
4143,01-04-2024 14:57:00,Suco,5,debito
4144,19-01-2024 09:22:00,Bolo Mole,3,credito
4145,16-06-2024 09:42:00,Pão na Chapa,2,credito
4146,20-03-2024 16:13:00,Café Pingado 150 ml,5,pix
4147,14-01-2024 14:11:00,Rosquinha,5,credito
4148,10-05-2024 12:07:00,Pão Integral,4,credito
4149,23-02-2024 15:29:00,Suco,1,debito
4150,24-01-2024 08:03:00,Café Espresso 50 ml,2,credito
4151,17-06-2024 14:38:00,Torta de Frango,4,debito
4152,03-03-2024 14:00:00,Torta de Frango,4,pix
4153,08-06-2024 10:49:00,Café Pingado 150 ml,1,pix
4154,28-01-2024 10:24:00,Pão de Mel,4,credito
4155,26-03-2024 15:12:00,Pão Francês,5,debito
4156,09-02-2024 11:43:00,Café Espresso 50 ml,4,debito
4157,09-06-2024 15:57:00,Suco,3,credito
4158,12-01-2024 16:59:00,Suco,5,pix
4159,18-05-2024 13:21:00,Pão Francês,4,debito
4160,18-04-2024 11:23:00,Torta de Frango,1,pix
4161,16-02-2024 12:38:00,Baguete,1,pix
4162,06-04-2024 11:20:00,Croissant,1,debito
4163,28-03-2024 10:10:00,Pão de Mel,3,credito
4164,20-06-2024 16:35:00,Bolo de Chocolate,3,credito
4165,02-02-2024 15:14:00,Pão de Mel,4,debito
4166,29-05-2024 16:30:00,Café Pingado 150 ml,5,debito
4167,12-03-2024 12:17:00,Bolo de Chocolate,2,pix
4168,31-05-2024 13:12:00,Rosquinha,2,credito
4169,01-04-2024 13:13:00,Café Espresso 50 ml,1,pix
4170,11-01-2024 14:00:00,Bolo de Chocolate,2,credito
4171,09-02-2024 12:59:00,Pão na Chapa,2,pix
4172,05-04-2024 16:57:00,Pão de Queijo,2,credito
4173,28-03-2024 13:19:00,Croissant,1,debito
4174,15-06-2024 09:03:00,Café Filtrado 150 ml,5,debito
4175,24-04-2024 11:48:00,Pão Francês,4,pix
4176,06-06-2024 14:42:00,Bolo de Chocolate,5,pix
4177,29-02-2024 09:57:00,Café Espresso 50 ml,4,credito
4178,13-04-2024 15:19:00,Bolo de Chocolate,3,pix
4179,06-02-2024 12:53:00,Pão Francês,2,credito
4180,13-01-2024 08:10:00,Croissant,3,credito
4181,04-05-2024 10:03:00,Croissant,5,credito
4182,28-01-2024 08:42:00,Salgado,1,credito
4183,09-03-2024 16:04:00,Pão Integral,2,pix
4184,09-06-2024 16:05:00,Pão Integral,2,debito
4185,11-01-2024 09:40:00,Baguete,5,debito
4186,23-03-2024 15:53:00,Baguete,1,debito
4187,14-05-2024 10:34:00,Café Filtrado 150 ml,3,pix
4188,15-02-2024 15:06:00,Suco,1,pix
4189,18-02-2024 10:05:00,Pão na Chapa,4,credito
4190,02-02-2024 13:22:00,Salgado,1,debito
4191,12-05-2024 13:57:00,Rosquinha,2,debito
4192,09-02-2024 08:46:00,Café Espresso 50 ml,2,debito
4193,11-05-2024 09:41:00,Bolo Mole,1,credito
4194,17-05-2024 11:12:00,Croissant,2,debito
4195,13-05-2024 16:46:00,Pão Integral,4,pix
4196,10-02-2024 12:28:00,Café Pingado 150 ml,1,credito
4197,28-05-2024 11:42:00,Café Pingado 150 ml,4,credito
4198,18-03-2024 13:28:00,Bolo de Chocolate,1,debito
4199,03-06-2024 12:16:00,Café Espresso 50 ml,4,credito
4200,15-04-2024 14:21:00,Bolo de Chocolate,2,credito
4201,03-03-2024 16:05:00,Croissant,5,pix
4202,22-03-2024 15:19:00,Baguete,2,debito
4203,20-04-2024 09:14:00,Pão Francês,5,debito
4204,08-05-2024 09:08:00,Suco,5,debito
4205,08-06-2024 11:15:00,Café Pingado 150 ml,4,credito
4206,09-05-2024 13:45:00,Bolo de Chocolate,1,credito
4207,07-04-2024 10:38:00,Pão Francês,1,pix
4208,25-01-2024 13:06:00,Café Filtrado 150 ml,4,pix
4209,26-05-2024 11:52:00,Café Filtrado 150 ml,4,pix
4210,08-04-2024 16:38:00,Café Filtrado 150 ml,4,credito
4211,16-05-2024 13:28:00,Pão Francês,3,credito
4212,15-01-2024 14:11:00,Café Pingado 150 ml,3,credito
4213,10-05-2024 13:56:00,Suco,2,debito
4214,29-01-2024 08:47:00,Pão Integral,4,pix
4215,07-04-2024 11:42:00,Suco,4,credito
4216,25-05-2024 08:30:00,Bolo Mole,1,debito
4217,11-06-2024 10:46:00,Café Pingado 150 ml,2,credito
4218,14-03-2024 13:25:00,Pão Francês,2,debito
4219,24-02-2024 16:48:00,Baguete,2,credito
4220,22-04-2024 14:12:00,Bolo de Chocolate,2,pix
4221,22-01-2024 14:50:00,Bolo de Chocolate,1,pix
4222,14-01-2024 08:59:00,Café Espresso 50 ml,3,credito
4223,01-03-2024 10:50:00,Café Filtrado 150 ml,3,debito
4224,28-04-2024 12:29:00,Café Pingado 150 ml,3,pix
4225,21-04-2024 11:25:00,Bolo Mole,2,credito
4226,05-03-2024 08:29:00,Pão na Chapa,2,debito
4227,20-05-2024 16:22:00,Pão de Mel,1,pix
4228,19-03-2024 16:30:00,Croissant,4,debito
4229,15-05-2024 13:56:00,Pão de Queijo,3,debito
4230,13-05-2024 14:50:00,Bolo Mole,3,debito
4231,27-04-2024 09:21:00,Café Espresso 50 ml,4,pix
4232,13-04-2024 16:57:00,Café Pingado 150 ml,2,credito
4233,02-05-2024 13:54:00,Pão Integral,4,debito
4234,16-01-2024 16:09:00,Bolo Mole,4,pix
4235,28-01-2024 09:57:00,Rosquinha,4,debito
4236,29-04-2024 11:40:00,Suco,4,credito
4237,13-02-2024 15:42:00,Salgado,2,credito
4238,17-04-2024 09:00:00,Salgado,1,credito
4239,06-02-2024 12:08:00,Pão Francês,5,pix
4240,22-05-2024 15:00:00,Rosquinha,1,pix
4241,09-03-2024 11:26:00,Bolo Mole,1,credito
4242,09-02-2024 16:10:00,Salgado,4,pix
4243,18-04-2024 12:22:00,Pão Integral,2,credito
4244,08-03-2024 09:40:00,Salgado,1,pix
4245,24-04-2024 10:40:00,Pão na Chapa,3,credito
4246,29-04-2024 11:01:00,Baguete,5,pix
4247,23-05-2024 12:34:00,Torta de Frango,4,credito
4248,11-05-2024 10:15:00,Bolo de Chocolate,1,pix
4249,28-03-2024 13:02:00,Pão Integral,5,debito
4250,30-04-2024 13:40:00,Rosquinha,3,debito
4251,22-03-2024 16:01:00,Pão Francês,5,credito
4252,19-02-2024 13:56:00,Café Filtrado 150 ml,4,credito
4253,29-05-2024 16:17:00,Pão de Mel,5,debito
4254,06-04-2024 14:27:00,Suco,1,pix
4255,05-05-2024 10:09:00,Bolo Mole,2,debito
4256,14-04-2024 08:29:00,Café Filtrado 150 ml,5,pix
4257,13-06-2024 15:04:00,Suco,2,credito
4258,01-03-2024 10:57:00,Pão Francês,3,pix
4259,15-03-2024 08:10:00,Suco,3,credito
4260,04-06-2024 08:25:00,Pão na Chapa,2,credito
4261,18-01-2024 08:03:00,Salgado,1,debito
4262,13-03-2024 08:02:00,Bolo Mole,3,pix
4263,10-06-2024 16:28:00,Pão de Queijo,4,debito
4264,05-02-2024 14:06:00,Pão de Queijo,5,credito
4265,27-04-2024 09:54:00,Suco,2,pix
4266,23-06-2024 13:03:00,Café Espresso 50 ml,5,debito
4267,10-02-2024 15:38:00,Bolo Mole,1,pix
4268,11-06-2024 09:23:00,Croissant,3,credito
4269,16-03-2024 14:06:00,Rosquinha,4,credito
4270,09-01-2024 15:11:00,Pão Integral,4,pix
4271,08-05-2024 08:03:00,Café Espresso 50 ml,1,credito
4272,19-03-2024 16:12:00,Torta de Frango,3,credito
4273,07-04-2024 14:09:00,Pão na Chapa,4,debito
4274,10-01-2024 09:49:00,Torta de Frango,5,credito
4275,24-03-2024 13:17:00,Bolo Mole,3,pix
4276,04-05-2024 14:02:00,Pão de Queijo,3,credito
4277,11-05-2024 15:28:00,Croissant,2,pix
4278,30-05-2024 10:27:00,Rosquinha,5,credito
4279,09-06-2024 13:22:00,Pão Integral,1,debito
4280,06-02-2024 14:07:00,Pão Francês,5,debito
4281,21-01-2024 12:20:00,Café Pingado 150 ml,2,debito
4282,24-06-2024 14:14:00,Torta de Frango,2,pix
4283,04-05-2024 11:42:00,Rosquinha,1,debito
4284,22-06-2024 09:10:00,Pão de Queijo,4,pix
4285,19-05-2024 10:55:00,Café Espresso 50 ml,5,credito
4286,23-06-2024 09:53:00,Salgado,3,debito
4287,26-01-2024 12:02:00,Pão Francês,5,credito
4288,31-03-2024 10:17:00,Café Espresso 50 ml,5,credito
4289,06-02-2024 15:54:00,Café Pingado 150 ml,1,debito
4290,28-01-2024 13:12:00,Croissant,4,credito
4291,05-02-2024 14:48:00,Torta de Frango,1,debito
4292,22-02-2024 14:30:00,Pão de Mel,2,debito
4293,16-04-2024 10:59:00,Torta de Frango,2,credito
4294,12-04-2024 11:18:00,Bolo de Chocolate,3,credito
4295,30-01-2024 10:34:00,Suco,5,debito
4296,11-01-2024 10:32:00,Baguete,2,credito
4297,02-04-2024 09:59:00,Pão de Mel,3,credito
4298,13-05-2024 16:25:00,Café Espresso 50 ml,3,credito
4299,14-03-2024 13:48:00,Bolo de Chocolate,2,pix
4300,01-05-2024 12:40:00,Rosquinha,1,debito
4301,01-05-2024 08:33:00,Pão de Mel,3,debito
4302,27-01-2024 08:42:00,Torta de Frango,1,debito
4303,08-04-2024 08:53:00,Pão Integral,3,credito
4304,22-06-2024 08:34:00,Pão de Queijo,4,debito
4305,13-03-2024 16:52:00,Bolo Mole,4,pix
4306,05-05-2024 09:40:00,Café Espresso 50 ml,2,pix
4307,06-02-2024 15:16:00,Rosquinha,4,pix
4308,28-03-2024 13:09:00,Bolo Mole,5,debito
4309,29-01-2024 10:47:00,Pão Integral,5,pix
4310,27-02-2024 12:04:00,Suco,2,pix
4311,01-06-2024 16:38:00,Bolo de Chocolate,3,pix
4312,29-02-2024 12:12:00,Bolo Mole,5,pix
4313,10-06-2024 09:20:00,Bolo Mole,5,pix
4314,04-02-2024 11:51:00,Pão Integral,1,credito
4315,01-03-2024 13:13:00,Pão Integral,4,credito
4316,09-02-2024 11:56:00,Suco,4,credito
4317,06-03-2024 08:36:00,Pão Integral,2,debito
4318,25-04-2024 12:42:00,Croissant,3,credito
4319,09-01-2024 10:03:00,Bolo de Chocolate,1,credito
4320,09-04-2024 14:07:00,Café Pingado 150 ml,5,pix
4321,05-06-2024 16:09:00,Pão na Chapa,3,pix
4322,10-01-2024 09:10:00,Bolo Mole,5,debito
4323,21-03-2024 14:24:00,Pão na Chapa,1,credito
4324,14-02-2024 08:02:00,Bolo Mole,5,credito
4325,24-02-2024 16:32:00,Bolo de Chocolate,1,credito
4326,07-03-2024 15:38:00,Pão de Mel,2,debito
4327,14-03-2024 15:40:00,Suco,2,credito
4328,09-06-2024 08:38:00,Pão de Queijo,4,credito
4329,27-02-2024 08:25:00,Pão de Mel,4,pix
4330,07-05-2024 16:10:00,Rosquinha,1,pix
4331,02-05-2024 15:28:00,Café Espresso 50 ml,2,debito
4332,14-05-2024 15:37:00,Café Espresso 50 ml,5,credito
4333,22-04-2024 15:32:00,Pão de Queijo,1,debito
4334,22-04-2024 13:21:00,Pão Integral,2,debito
4335,31-01-2024 10:23:00,Suco,4,pix
4336,26-02-2024 15:55:00,Pão de Queijo,3,debito
4337,16-04-2024 11:39:00,Pão de Mel,4,debito
4338,25-02-2024 14:52:00,Pão Francês,2,debito
4339,08-06-2024 16:37:00,Bolo Mole,3,debito
4340,03-04-2024 11:49:00,Café Filtrado 150 ml,4,credito
4341,18-04-2024 13:21:00,Café Espresso 50 ml,1,pix
4342,13-06-2024 08:58:00,Pão de Queijo,4,credito
4343,13-05-2024 15:56:00,Café Pingado 150 ml,3,pix
4344,24-01-2024 13:03:00,Pão na Chapa,3,pix
4345,22-03-2024 10:05:00,Bolo Mole,2,pix
4346,13-05-2024 12:51:00,Bolo Mole,4,credito
4347,29-01-2024 10:47:00,Bolo de Chocolate,3,debito
4348,23-06-2024 12:42:00,Pão na Chapa,3,credito
4349,08-03-2024 11:17:00,Pão Francês,2,pix
4350,02-04-2024 12:33:00,Pão Integral,1,credito
4351,26-02-2024 14:33:00,Pão Francês,4,pix
4352,04-05-2024 14:10:00,Bolo Mole,2,credito
4353,08-06-2024 08:10:00,Bolo de Chocolate,4,debito
4354,11-06-2024 14:33:00,Salgado,2,debito
4355,21-02-2024 09:28:00,Salgado,2,pix
4356,05-02-2024 13:21:00,Baguete,5,credito
4357,27-03-2024 14:56:00,Baguete,2,pix
4358,25-02-2024 10:41:00,Bolo Mole,3,debito
4359,21-01-2024 08:06:00,Café Espresso 50 ml,5,debito
4360,30-03-2024 14:22:00,Café Espresso 50 ml,3,debito
4361,12-05-2024 10:20:00,Café Pingado 150 ml,5,debito
4362,14-05-2024 16:53:00,Pão de Mel,1,debito
4363,28-02-2024 11:33:00,Pão Francês,4,debito
4364,27-05-2024 15:46:00,Café Espresso 50 ml,5,debito
4365,04-04-2024 15:44:00,Pão Francês,2,pix
4366,07-05-2024 12:18:00,Pão de Mel,1,credito
4367,08-04-2024 12:49:00,Pão Francês,5,credito
4368,10-06-2024 12:37:00,Bolo de Chocolate,2,credito
4369,02-03-2024 12:30:00,Torta de Frango,4,debito
4370,28-01-2024 13:17:00,Bolo de Chocolate,4,debito
4371,19-06-2024 10:18:00,Pão de Queijo,5,debito
4372,13-02-2024 13:03:00,Café Filtrado 150 ml,3,credito
4373,24-03-2024 09:48:00,Pão de Queijo,5,pix
4374,05-02-2024 12:02:00,Café Pingado 150 ml,4,pix
4375,26-05-2024 14:44:00,Pão de Queijo,3,debito
4376,02-06-2024 09:21:00,Pão Integral,2,credito
4377,01-04-2024 09:42:00,Salgado,1,pix
4378,19-03-2024 11:11:00,Café Espresso 50 ml,4,credito
4379,14-01-2024 15:59:00,Salgado,5,credito
4380,03-02-2024 09:54:00,Bolo de Chocolate,1,debito
4381,13-04-2024 13:11:00,Pão de Mel,1,debito
4382,13-05-2024 13:52:00,Café Pingado 150 ml,3,credito
4383,20-05-2024 08:02:00,Baguete,2,pix
4384,17-01-2024 15:32:00,Croissant,2,pix
4385,17-03-2024 16:40:00,Rosquinha,1,credito
4386,08-03-2024 14:59:00,Bolo Mole,2,credito
4387,03-06-2024 10:13:00,Café Pingado 150 ml,3,pix
4388,12-01-2024 10:27:00,Café Filtrado 150 ml,3,pix
4389,17-02-2024 10:05:00,Pão Integral,3,pix
4390,26-03-2024 13:26:00,Café Filtrado 150 ml,1,credito
4391,26-05-2024 12:02:00,Salgado,3,debito
4392,09-04-2024 10:32:00,Café Espresso 50 ml,3,credito
4393,01-04-2024 14:08:00,Suco,5,credito
4394,12-04-2024 16:11:00,Café Pingado 150 ml,5,pix
4395,10-06-2024 09:33:00,Café Pingado 150 ml,2,pix
4396,01-06-2024 10:52:00,Rosquinha,1,debito
4397,27-02-2024 10:22:00,Pão de Mel,5,pix
4398,26-03-2024 16:59:00,Café Pingado 150 ml,2,pix
4399,02-03-2024 08:08:00,Café Pingado 150 ml,4,credito
4400,24-03-2024 10:31:00,Torta de Frango,4,credito
4401,17-01-2024 16:36:00,Pão na Chapa,2,pix
4402,27-02-2024 13:47:00,Café Espresso 50 ml,3,credito
4403,10-05-2024 13:17:00,Café Espresso 50 ml,1,credito
4404,02-06-2024 13:40:00,Salgado,4,credito
4405,21-03-2024 09:12:00,Café Espresso 50 ml,1,credito
4406,07-03-2024 14:39:00,Bolo de Chocolate,1,pix
4407,22-01-2024 09:09:00,Pão de Mel,3,pix
4408,15-04-2024 13:29:00,Pão de Mel,5,pix
4409,02-02-2024 10:54:00,Pão Francês,3,credito
4410,22-03-2024 12:30:00,Pão na Chapa,1,credito
4411,12-02-2024 10:57:00,Pão de Mel,5,debito
4412,19-01-2024 16:31:00,Croissant,1,debito
4413,20-02-2024 15:13:00,Pão Integral,5,credito
4414,29-05-2024 09:06:00,Pão Francês,4,debito
4415,02-06-2024 15:37:00,Croissant,4,credito
4416,06-02-2024 16:52:00,Suco,1,debito
4417,27-05-2024 11:59:00,Pão de Mel,2,pix
4418,18-01-2024 11:28:00,Pão Integral,3,pix
4419,19-03-2024 08:15:00,Torta de Frango,3,debito
4420,19-01-2024 11:25:00,Torta de Frango,4,debito
4421,20-04-2024 11:07:00,Suco,4,debito
4422,04-02-2024 15:08:00,Pão Francês,2,debito
4423,17-01-2024 12:46:00,Bolo de Chocolate,3,pix
4424,06-03-2024 08:22:00,Pão na Chapa,1,pix
4425,25-01-2024 15:42:00,Pão na Chapa,4,credito
4426,08-03-2024 14:23:00,Café Espresso 50 ml,2,credito
4427,20-04-2024 10:03:00,Baguete,5,debito
4428,31-01-2024 14:59:00,Bolo Mole,4,credito
4429,31-03-2024 12:44:00,Pão de Mel,2,pix
4430,17-04-2024 14:46:00,Bolo Mole,4,pix
4431,29-05-2024 08:34:00,Bolo de Chocolate,3,credito
4432,06-06-2024 10:22:00,Pão de Queijo,2,debito
4433,29-02-2024 13:26:00,Bolo Mole,3,pix
4434,24-03-2024 14:31:00,Torta de Frango,5,debito
4435,06-03-2024 15:56:00,Croissant,4,pix
4436,07-03-2024 11:48:00,Croissant,2,debito
4437,06-04-2024 13:04:00,Suco,1,pix
4438,31-05-2024 08:49:00,Bolo Mole,4,pix
4439,06-05-2024 14:30:00,Pão de Mel,3,pix
4440,24-03-2024 09:11:00,Croissant,3,credito
4441,15-04-2024 14:58:00,Pão de Queijo,2,pix
4442,19-03-2024 13:24:00,Suco,1,credito
4443,27-02-2024 12:37:00,Pão de Mel,2,debito
4444,19-06-2024 12:15:00,Bolo de Chocolate,5,pix
4445,15-02-2024 11:11:00,Salgado,1,debito
4446,02-02-2024 11:33:00,Rosquinha,5,debito
4447,28-03-2024 09:04:00,Croissant,3,pix
4448,19-04-2024 13:58:00,Bolo Mole,5,debito
4449,24-01-2024 12:49:00,Suco,1,debito
4450,15-01-2024 12:40:00,Rosquinha,3,pix
4451,24-04-2024 14:49:00,Baguete,1,credito
4452,04-03-2024 09:37:00,Rosquinha,1,credito
4453,31-05-2024 08:05:00,Pão na Chapa,1,pix
4454,31-01-2024 14:46:00,Salgado,5,pix
4455,05-05-2024 08:08:00,Bolo de Chocolate,1,credito
4456,16-02-2024 16:44:00,Café Espresso 50 ml,1,credito
4457,27-04-2024 09:43:00,Pão de Queijo,5,pix
4458,19-01-2024 11:25:00,Pão Francês,2,credito
4459,10-05-2024 14:10:00,Pão na Chapa,5,credito
4460,15-06-2024 13:21:00,Pão de Mel,2,debito
4461,20-04-2024 16:52:00,Torta de Frango,1,pix
4462,07-02-2024 09:02:00,Suco,5,credito
4463,09-03-2024 09:46:00,Bolo Mole,1,debito
4464,31-05-2024 10:44:00,Rosquinha,3,pix
4465,23-01-2024 10:49:00,Bolo Mole,4,pix
4466,12-04-2024 09:37:00,Rosquinha,4,pix
4467,17-04-2024 10:48:00,Pão de Queijo,1,debito
4468,04-02-2024 14:18:00,Salgado,2,pix
4469,06-06-2024 14:38:00,Baguete,3,debito
4470,03-04-2024 11:09:00,Pão Integral,2,pix
4471,22-05-2024 09:24:00,Pão Integral,4,credito
4472,27-05-2024 12:28:00,Café Espresso 50 ml,2,debito
4473,01-06-2024 08:52:00,Torta de Frango,5,pix
4474,14-03-2024 11:46:00,Café Espresso 50 ml,1,pix
4475,06-02-2024 09:57:00,Bolo de Chocolate,1,credito
4476,20-03-2024 14:08:00,Croissant,2,pix
4477,17-04-2024 15:56:00,Pão de Queijo,3,pix
4478,01-06-2024 09:23:00,Café Espresso 50 ml,2,credito
4479,23-04-2024 11:35:00,Torta de Frango,2,credito
4480,24-03-2024 11:38:00,Pão de Mel,2,debito
4481,22-02-2024 16:08:00,Bolo de Chocolate,4,pix
4482,27-03-2024 11:59:00,Bolo de Chocolate,2,debito
4483,21-03-2024 10:07:00,Bolo de Chocolate,3,debito
4484,27-01-2024 13:29:00,Pão de Queijo,3,pix
4485,30-03-2024 15:51:00,Pão Francês,1,pix
4486,10-04-2024 08:44:00,Pão Francês,2,credito
4487,22-06-2024 15:37:00,Pão Francês,4,pix
4488,16-06-2024 10:00:00,Torta de Frango,1,debito
4489,23-01-2024 13:43:00,Café Filtrado 150 ml,5,debito
4490,09-02-2024 13:03:00,Pão Integral,1,pix
4491,19-05-2024 09:47:00,Bolo de Chocolate,2,debito
4492,30-03-2024 15:22:00,Café Filtrado 150 ml,4,pix
4493,11-06-2024 12:41:00,Café Filtrado 150 ml,3,debito
